index,key,category,term_type,description,english,placeholders,rich_text_tags
1294,UI/TimeOutTransport,UI,0,,,,
1295,UI/TimeBonus,UI,0,,Speed bonus:,,
1296,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
1297,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
1298,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
1299,UI/EndDayProblemPenalty,UI,0,,Infected released into the city:,,
1300,UI/DemoEnd1,UI,0,,OPERATION SECURITY 51 REPORT (INTRODUCTORY PERIOD),,
1301,UI/DemoEnd2,UI,0,,"The biological threat has been eliminated. The countermeasures you've implemented destroyed the pathogen before it could escape the quarantine zone.

 Collateral damage and personnel casualties are deemed allowable. Result rating: ACCEPTABLE.

 HOWEVER: The ""cure"" you used has itself become a new threat. You will learn further about what other anomalies you will have to deal with to keep the situation under control. This concludes your introductory shift.",,
1302,UI/DemoEnd3,UI,0,,"MANAGEMENT NOTE:
 Dear Employee, thank you for completing the demo! The full version will feature new threats and consequences for your decisions.
 Please apply for a permanent position and file a violations report.",,
1303,UI/IsolAlarm,UI,0,,ALARM,,
1304,Events_For_Stats/Melting,Events_For_Stats,0,,Floor is stained with a skin-like substance,,
1305,Events_For_Stats/Ninja_kill,Events_For_Stats,0,,Body parts packaged separately,,
